accession_name,Root_weight,Shoot_weight,Root_length,Shoot_length,Root_Na+,Root_K+,Shoot_Na+,Shoot_K+,Chlorophyll_A,Chlorophyll_B,Stress_Root_weight,Stress_Shoot_weight,Stress_Root_length,Stress_Shoot_length,Stress_Root_Na+,Stress_Root_K+,Stress_Shoot_Na+,Stress_Shoot_K+,SES,Stress_Chlorophyll_A,Stress_Chlorophyll_B,Width_WO_husk,Length_WO_husk,Height_WO_husk,Seed_Weight,Root_thickness,Shoot_thickness,Stress_Root_thickness,Stress_Shoot_thickness,Lost_Root_weight,Lost_Shoot_weight,Lost_Root_length,Lost_Shoot_length,Lost_Root_thickness,Lost_Shoot_thickness,Lost_Chlorophyll_A,Lost_Chlorophyll_B,Seed_volume,Seed_density
IRIS_313-10602,44.5,379.0,5.5,44.0,,,,,0.020899318,0.02467834,25.0,175.66666669999995,4.666666667,29.25,,,,,8.0,0.006351038000000001,0.0062949930000000005,274.2,538.4,185.2,734.4,8.090909090909092,8.613636363636363,5.357142856760204,6.005698006837607,19.5,203.3333333,0.8333333329999997,14.75,2.733766234148888,2.607938356798757,0.01454828,0.018383346999999998,27.340942656,26.860814904596392
IRIS_313-10603,118.6666667,898.3333332999997,10.58333333,53.5,0.020106433,0.124321814,0.005201893,0.007399666,0.020420791,0.020269353,90.66666667,427.0,11.0,37.0,0.084379725,0.013496635,0.155081683,0.040528589,7.0,0.014860525,0.014231573,257.4,579.2,179.2,771.4,11.212598431877986,16.79127725794392,8.242424242727273,11.54054054054054,28.00000003000001,471.3333332999998,-0.4166666699999997,16.5,2.970174189150711,5.250736717403381,0.005560266000000001,0.00603778,26.716225536,28.87383919410853
IRIS_313-10604,86.33333333,734.0,7.666666667,48.83333333,0.030227645,0.145670755,0.005506371,0.00716741,0.017711101,0.016958573,63.0,355.3333333,8.083333332999999,38.33333333,0.062292236,0.019474085,0.086743078,0.028443416000000006,6.333333333,0.012889477,0.01266742,280.4,609.2,182.6,885.8,11.260869564293005,15.030716724575475,7.793814433311086,9.269565217327786,23.33333333,378.6666667,-0.4166666659999985,10.5,3.4670551309819193,5.761151507247687,0.004821624,0.004291153000000001,31.191673568,28.39860445669563
IRIS_313-10605,96.33333333,641.6666667000002,6.416666667,48.33333333,0.019148505,0.003651059,0.005412201,0.037969157,0.019491808,0.01897992,75.66666667,317.3333333,7.083333333,39.96666667,0.060241269000000014,0.021615261,0.11664606,0.035567117,7.666666667,0.011037658999999998,0.011114713,265.8,557.6,176.0,751.6,15.012987011687635,13.275862070570751,10.682352942149755,7.939949956802338,20.666666660000004,324.33333340000013,-0.6666666659999994,8.36666666,4.330634069537878,5.33591211376841,0.008454149000000001,0.007865206999999999,26.08497408,28.813522976673013
IRIS_313-10606,71.66666667,618.6666667000002,6.833333333,45.16666667,0.024956574,0.104446922,0.006027943000000001,0.004728725,0.016924606000000002,0.01632362,36.66666667,164.33333330000005,4.333333333,22.75,0.083428753,0.013226186,0.15483066,0.030759297,8.0,0.005848986,0.005820293000000001,251.8,562.8,160.6,640.8,10.487804879048186,13.697416973896873,8.46153846295858,7.223443221978023,35.0,454.33333339999996,2.5,22.41666667,2.026266416089605,6.473973751918847,0.01107562,0.010503327,22.759114224,28.155753061965036
IRIS_313-10963,122.6666667,1167.666667,8.266666667,56.5,0.026282636,0.12554193,0.006106139,0.015787192,0.018892447,0.0183921,50.66666667,367.6666667,7.166666667,38.83333333,0.103192647,0.01603906,0.132752762,0.028315629,7.333333333,0.013947848999999998,0.01505708,274.0,611.2,184.2,855.8,14.838709680853276,20.66666667256637,7.069767441996754,9.46781116046934,72.00000003000002,800.0000003,1.1000000000000003,17.666666669999994,7.768942238856523,11.198855512097031,0.004944598000000002,0.0033350199999999976,30.84775296,27.74270142495332
IRIS_313-10964,98.66666667,552.3333332999998,7.5,46.0,0.019298318,0.178186548,0.002760496,0.08528428099999999,0.014716433,0.013991193,68.0,440.6666667,9.0,42.16666667,0.059558579,0.014240885,0.087933739,0.034109937,6.666666667,0.015810895,0.015225413,331.6,553.4,181.8,832.0,13.155555556,12.007246376086956,7.5555555555555545,10.450592885339873,30.66666667,111.6666666,-1.5,3.8333333300000016,5.600000000444443,1.5566534907470828,-0.0010944619999999974,-0.0012342199999999994,33.361652592,24.938812539505626
IRIS_313-10965,71.5,786.0,7.75,48.5,0.028061732,0.154960981,0.004726119,0.004031958,0.012124369,0.01200688,95.5,446.5,8.625,38.25,0.072081167,0.01510178,0.166109778,0.026784851,6.0,0.015366721000000003,0.01536614,236.0,571.6,169.4,653.2,9.225806451612904,16.20618556701031,11.07246376811594,11.673202614379086,-24.0,339.5,-0.875,10.25,-1.846657316503037,4.532982952631224,-0.003242352000000002,-0.003359260000000001,22.85165344,28.584364878237892
IRIS_313-10971,126.3333333,1285.333333,7.0,67.75,0.025125613,0.100111483,0.004662597,0.004637372,0.01899938,0.018730113,75.66666667,667.3333332999998,8.5,52.83333333,0.068266678,0.011643751,0.17571317,0.023654956,6.333333333,0.018221975,0.01769722,276.6,605.8,182.6,792.0,18.047619042857143,18.971709712177123,8.901960784705881,12.630914826664407,50.66666663,617.9999997000001,-1.5,14.916666669999998,9.14565825815126,6.3407948855127145,0.0007774049999999984,0.001032893,30.597237528,25.88468972975841
IRIS_313-10972,161.0,1119.333333,8.0,61.16666667,0.024798789,0.164251208,0.005989255,0.024798712,0.016003509,0.01539644,101.3333333,475.6666667,9.166666667000001,49.83333333,0.343102113,0.131495933,0.045387463,0.023913043,4.666666667,0.018399217,0.017844007,255.8,633.0,182.6,800.4,20.125,18.299727513989122,11.054545450507105,9.545150502979608,59.66666670000001,643.6666663000002,-1.1666666670000012,11.333333339999996,9.070454549492897,8.754577011009513,-0.002395708,-0.0024475669999999977,29.56684764,27.07086023324196
IRIS_313-10973,129.6666667,1396.666667,8.333333332999999,60.33333333,0.028734051,0.116251703,0.005748868000000001,0.007902886,0.018300437,0.01744169,84.33333333,775.3333332999998,9.25,48.7,0.093142678,0.01254623,0.155162122,0.032489392,3.0,0.019059797,0.018490407,283.6,593.2,190.6,863.6,15.560000004622404,23.14917127752205,9.117117116756758,15.920602326488705,45.33333337000001,621.3333337,-0.9166666670000012,11.63333333,6.442882887865645,7.228568951033348,-0.0007593600000000006,-0.0010487170000000009,32.064927712,26.932853482679327
IRIS_313-10974,110.6666667,779.6666667000002,7.166666667,60.0,0.027200011,0.07363433700000001,0.004336396,0.053381643,0.017324537,0.017891813,84.33333333,551.3333332999998,7.666666667,47.33333333,0.050013039,0.013282959,0.142215168,0.026614691,5.0,0.014619123,0.013729267,264.2,590.8,195.2,815.2,15.441860469049216,12.994444445,10.999999999086956,11.647887324059708,26.333333370000005,228.3333334000001,-0.5,12.666666669999998,4.44186046996226,1.3465571209402931,0.002705414,0.004162546,30.468643072,26.75537594744909
IRIS_313-10975,59.0,849.3333332999997,7.833333333,57.66666667,0.037285519,0.18128329,0.003869312,0.006959928000000001,0.017955711,0.017086507,64.0,383.6666667,7.833333333,43.91666667,0.060195404,0.013614828,0.121518873,0.037265236,7.0,0.009498353,0.00938694,280.8,581.2,198.0,869.6,7.531914893937528,14.72832369799258,8.170212766305118,8.736242884346398,-5.0,465.66666659999987,0.0,13.75,-0.6382978723675876,5.992080813646184,0.008457357999999998,0.007699567000000002,32.313790080000004,26.911111257673927
IRIS_313-10976,89.66666667,943.6666667000003,6.833333333,55.4,0.021872283,0.15341261,0.005507245,0.025572897,0.018332116,0.018002913,71.0,532.3333333,7.916666667,40.66666667,0.056188724,0.008791799,0.13188445599999998,0.034508053,4.666666667,0.017935126000000003,0.015591033,270.8,581.8,181.2,809.0,13.121951220640097,17.033694344765347,8.96842105225396,13.090163932533596,18.66666667,411.3333334000001,-1.0833333340000006,14.73333333,4.153530168386134,3.943530412231752,0.00039698999999999984,0.002411879999999998,28.548320928000003,28.33791878830037
IRIS_313-10977,96.66666667,1129.333333,7.166666667,64.0,0.015980904,0.164251208,0.00279684,0.007347021,0.019272862,0.019106507,90.0,594.0,8.083333332999999,47.66666667,0.064514189,0.018111297,0.104026197,0.040594913,6.333333333,0.020645084,0.020085533,289.2,542.6,187.8,770.0,13.488372092861006,17.645833328125,11.134020619015837,12.461538460667025,6.666666669999998,535.333333,-0.9166666659999984,16.333333330000002,2.354351473845167,5.184294867457974,-0.0013722219999999991,-0.000979026000000001,29.469560976000004,26.128655280174947
IRIS_313-10978,201.5,1393.0,8.5,68.375,0.021978693,0.108937198,0.004025169,0.007980305,0.021620316,0.02098275,102.0,643.5,9.125,52.25,0.053842608,0.010111896,0.117660966,0.032983421,7.5,0.016319898,0.01585599,233.6,642.8,172.0,693.0,23.705882352941174,20.372943327239486,11.178082191780822,12.31578947368421,99.5,749.5,-0.625,16.125,12.527800161160355,8.057153853555276,0.005300418000000001,0.005126760000000001,25.82718976,26.832187568207193
IRIS_313-10979,84.33333333,845.6666667000003,9.666666667000001,52.33333333,0.040410865,0.14412238300000002,0.00782645,0.08409513199999999,0.017943146,0.016962613,79.0,423.33333330000005,9.333333332999999,41.0,0.043800481,0.010787723,0.115016337,0.039216025,6.333333333,0.012373256,0.011920693,264.2,547.6,198.0,788.8,8.724137930388823,16.159235670456006,8.464285714588012,10.325203251219513,5.333333330000002,422.3333334000001,0.3333333340000024,11.333333330000002,0.2598522158008105,5.834032419236492,0.005569889999999999,0.00504192,28.64583216,27.53629203697743
IRIS_313-10980,119.5,1180.0,7.25,55.75,0.015690722,0.080818047,0.0048726920000000005,0.043290134,0.015178652,0.01437129,94.66666667,526.6666667,10.06666667,44.66666667,0.059575174,0.013501796000000002,0.133323194,0.037293895,7.0,0.015831213,0.015635473,271.2,630.2,190.8,787.2,16.482758620689655,21.16591928251121,9.403973507151004,11.791044775985744,24.83333333,653.3333332999999,-2.81666667,11.083333330000002,7.078785113538653,9.374874506525467,-0.0006525610000000013,-0.0012641830000000005,32.609673791999995,24.140075887331342
IRIS_313-10981,89.66666667,909.3333332999997,8.166666667000001,57.66666667,0.015772561,0.215347455,0.005770091999999999,0.007748049,0.01723498,0.01639432,93.0,526.3333333,9.75,43.66666667,0.051242070999999986,0.007896693,0.122656989,0.030845239,6.0,0.017221346000000002,0.016463,265.4,556.4,186.4,735.8,10.979591836694711,15.768786125678105,9.538461538461537,12.053435112820349,-3.3333333300000016,382.99999999999983,-1.5833333329999988,14.0,1.4411302982331708,3.715351012857752,1.363399999999848e-05,-6.867999999999805e-05,27.525419583999994,26.73165427159216
IRIS_313-10982,102.0,1117.333333,7.833333333,65.33333333,0.029988233,0.166573765,0.004238409,0.001783724,0.020983795,0.021348707,81.33333333,436.0,8.5,49.41666667,0.068136488,0.015786307,0.096034818,0.031284685,7.0,0.016794415,0.017606993,273.0,551.0,182.8,761.2,13.021276596298778,17.102040812097044,9.568627450588236,8.822934232119868,20.66666667,681.333333,-0.6666666670000003,15.916666660000004,3.452649145710541,8.279106579977174,0.00418938,0.003741714,27.497324400000004,27.68269337506889
IRIS_313-10983,88.0,645.0,7.25,56.16666667,0.042997013,0.131735414,0.004726119,0.006354515,0.016866595,0.01619838,71.66666667,382.3333333,10.58333333,44.16666667,0.070547469,0.017430235,0.108211639,0.034174763,6.666666667,0.015242812,0.014601233,230.6,623.2,166.4,679.4,12.137931034482758,11.483679524541028,6.771653545754851,8.65660377217686,16.333333330000002,262.6666667,-3.3333333300000003,12.0,5.366277488727907,2.827075752364168,0.001623783000000002,0.0015971469999999984,23.913330688000002,28.410931495248853
IRIS_313-10985,,,,,0.051671922,0.145670754,0.008052941999999999,0.005657748000000001,,,,,,,0.135864956,0.017300467,0.150496314,0.023402954,,,,196.2,563.8,156.0,480.2,,,,,,,,,,,,,17.256339359999995,27.82745459405477
IRIS_313-10986,110.0,1177.0,7.0,57.16666667,0.023903824,0.143001362,0.004391935,0.073978075,0.017722596,0.017976653000000002,94.33333333,466.6666667,10.25,46.16666667,0.08771573199999999,0.018180973,0.132905828,0.033411845,6.0,0.019157374,0.01739018,281.6,617.4,182.4,895.2,15.714285714285715,20.588921281598314,9.203252032195124,10.108303249089653,15.666666669999998,710.3333332999999,-3.25,11.0,6.511033682090591,10.48061803250866,-0.0014347779999999974,0.0005864730000000004,31.712034816,28.2290305618716
IRIS_313-10987,80.0,622.6666667000002,6.666666667,47.16666667,0.0206501,0.210702341,0.006072444000000001,0.00716741,0.015540354,0.014603927,77.0,364.0,10.66666667,39.16666667,0.060423285,0.01141238,0.137504391,0.02233103,7.0,0.01322899,0.012696373,248.0,587.0,178.0,684.4,11.9999999994,13.201413427335591,7.2187499977441405,9.29361702048565,3.0,258.66666670000006,-4.0000000029999985,8.0,4.7812500016558594,3.9077964068499416,0.002311364,0.0019075539999999988,25.912528,26.41193479848821
IRIS_313-11013,58.0,541.6666667000002,6.333333333,42.33333333,0.019277575,0.136380528,0.005280244,0.080639168,0.016271511000000002,0.015771487,96.33333333,555.0,8.0,44.16666667,0.049700666,0.006591838,0.147112512,0.028925986,5.333333333,0.014777652,0.014051793,300.4,582.0,191.6,882.8,9.1578947373241,12.795275592346087,12.04166666625,12.566037734900675,-38.33333333,-13.333333299999936,-1.6666666670000003,-1.833333339999996,-2.883771928925902,0.2292378574454084,0.0014938590000000034,0.0017196940000000008,33.49796448,26.35384011249629
IRIS_313-11014,75.0,699.3333332999998,7.5,47.83333333,0.040210477,0.12554193,0.006381151,0.004637372,0.016487917,0.01580549,99.0,434.6666667,10.08333333,43.41666667,0.054747483,0.0077501140000000015,0.138664609,0.027870885,7.0,0.015017717,0.015288033,269.0,593.0,183.6,730.4,10.0,14.620209059555414,9.818181821427498,10.011516314778383,-24.0,264.6666666,-2.5833333300000003,4.416666660000004,0.1818181785725024,4.608692744777029,0.0014702000000000016,0.0005174569999999972,29.2873212,24.939119389314442
IRIS_313-11015,81.33333333,680.3333332999998,8.0,51.5,0.068837123,0.117800074,0.008882919,0.005038399999999999,0.01773222,0.017360553,92.66666667,546.0,10.33333333,45.83333333,0.058211704,0.010482472,0.15050786800000002,0.02709109,6.0,0.016632143000000002,0.016151247,258.4,573.4,179.0,692.8,10.16666666625,13.210355986407766,8.967741938699271,11.912727273593653,-11.333333339999996,134.33333329999994,-2.3333333300000003,5.666666669999998,1.1989247275507289,1.297628712814113,0.0011000769999999981,0.0012093060000000005,26.521814239999994,26.121893235913113
IRIS_313-11016,80.0,777.0,8.25,49.25,0.02610387,0.179734919,0.007912123,0.031843801,0.014864669,0.01416828,92.33333333,506.6666667,7.833333333,42.66666667,0.044673698,0.006368967,0.175870107,0.019783366,6.333333333,0.014720977,0.01641856,243.4,620.0,167.8,667.0,9.696969696969695,15.776649746192891,11.787234042629244,11.874999999853516,-12.333333330000002,270.33333330000005,0.4166666670000003,6.583333330000002,-2.0902643456595467,3.901649746339378,0.00014369199999999908,-0.0022502799999999986,25.322362400000006,26.34035440547995
IRIS_313-11017,112.3333333,1061.333333,9.0,59.66666667,0.017894679,0.127090301,0.003544056,0.13480119,0.014543201,0.01370772,56.5,275.5,7.75,37.5,0.06094839,0.010911888,0.096596495,0.038286352,8.0,0.0071991530000000015,0.00736088,299.6,572.8,191.8,938.8,12.481481477777775,17.787709490626387,7.290322580645161,7.346666666666668,55.83333329999999,785.833333,1.25,22.16666667,5.191158897132616,10.44104282395972,0.007344048000000001,0.006346839999999999,32.914966784,28.52197926131135
IRIS_313-11018,69.66666667,648.6666667000002,5.666666667,43.0,0.022561325,0.004347826,0.003573113,0.003316611,0.016184093,0.01744674,67.0,454.33333330000005,9.333333332999999,39.66666667,0.119938599,0.017094017,0.128235977,0.037997027,5.333333333,0.019112462,0.01893548,286.8,503.2,175.6,734.6,12.294117646923876,15.085271318604653,7.178571428827808,11.453781510802205,2.666666669999998,194.3333334,-3.6666666659999994,3.3333333300000016,5.1155462180960685,3.6314898078024473,-0.002928369,-0.0014887400000000025,25.342198656,28.98722443035055
IRIS_313-11019,113.3333333,654.0,10.5,51.16666667,,,,,0.015320606,0.014708293,93.0,583.6666667000002,11.33333333,49.16666667,,,,,5.666666667,0.018953131,0.018477613,259.4,565.6,175.4,732.2,10.793650790476189,12.781758956822035,8.205882355354671,11.871186440551107,20.333333299999996,70.33333329999994,-0.8333333300000003,2.0,2.587768435121518,0.9105725162709266,-0.0036325250000000006,-0.00376932,25.734098656,28.452521682910586
IRIS_313-11047,,,,,0.07845170900000001,0.131735414,0.007442748000000002,0.003567447,,,,,,,0.063409749,0.014665287,0.091272642,0.042169599,,,,249.4,529.0,164.4,617.8,,,,,,,,,,,,,21.68971944,28.483540403047275
IRIS_313-11048,102.3333333,979.3333332999997,8.833333332999999,54.0,0.019964059,0.126802304,0.003568271,0.002945002,0.019289169,0.01832746,99.0,444.6666667,10.66666667,42.0,0.055531124,0.011569429,0.180808488,0.028506086,6.333333333,0.014681145,0.013860567,277.2,620.0,175.6,792.6,11.58490565704094,18.13580246851852,9.281249997099607,10.587301588095237,3.3333332999999925,534.6666665999999,-1.8333333370000011,12.0,2.3036556599413314,7.54850088042328,0.004608024,0.004466893,30.1793184,26.263018584276576
IRIS_313-11049,82.0,745.6666667000002,6.666666667,57.73333333,0.030408025,0.17044469199999998,0.005841679000000001,0.006379289000000001,0.015986266000000002,0.015252347,79.33333333,399.6666667,8.833333332999999,40.33333333,0.071343227,0.013515953,0.158484806,0.036861407,6.666666667,0.013221237,0.0112817,262.4,593.2,185.8,737.0,12.299999999385,12.915704389313841,8.981132075433251,9.909090910736287,2.666666669999998,346.00000000000006,-2.1666666659999985,17.4,3.318867923951748,3.0066134785775525,0.0027650290000000017,0.003970646999999999,28.920825344,25.483366786173
IRIS_313-11050,89.0,868.3333332999997,8.333333332999999,53.5,0.021052711,0.029542921,0.004088250999999999,0.196767001,0.018320888,0.017714727,88.33333333,394.0,9.416666667000001,43.25,0.048227127,0.00802882,0.146682976,0.028218829,6.0,0.017123502,0.022436813,250.8,600.4,177.0,729.2,10.6800000004272,16.230529594392518,9.380530972765289,9.109826589595377,0.6666666699999979,474.3333332999998,-1.0833333340000024,10.25,1.2994690276619103,7.1207030047971465,0.0011973860000000015,-0.004722085999999997,26.65271664,27.359312367641635
IRIS_313-11052,87.0,723.0,7.75,58.25,0.025534489,0.165799579,0.005389552,0.0067416080000000005,0.018071466,0.01803052,79.0,286.3333333,9.083333332999999,40.33333333,0.067994708,0.007994756,0.192071874,0.033670293,6.666666667,0.012915141000000002,0.012648567,263.4,516.4,180.0,637.8,11.225806451612904,12.412017167381975,8.697247706741184,7.09917355347927,8.0,436.66666669999995,-1.3333333329999988,17.916666669999994,2.52855874487172,5.312843613902704,0.005156325,0.005381953000000003,24.4835568,26.050136637010194
IRIS_313-11053,98.33333333,693.0,7.666666667,42.91666667,0.047230519000000006,0.068252199,0.009163022,0.003025517,0.017284169,0.017162593,38.0,141.0,6.5,21.83333333,0.086935779,0.013772761,0.133259184,0.037808274,8.333333332999999,0.006738805,0.00700031,271.2,545.2,179.0,677.8,12.826086955529302,16.1475728142798,5.846153846153847,6.458015268161528,60.33333333,552.0,1.1666666670000003,21.08333334,6.979933109375454,9.689557546118273,0.010545363999999998,0.010162283,26.46662496,25.609612144517268
IRIS_313-11054,122.3333333,710.3333332999998,8.333333332999999,51.33333333,0.050402423,0.054434535,0.00712469,0.003940604,0.016699244,0.015936453,66.66666667,248.3333333,7.5,36.75,0.054205234000000005,0.015183671,0.118365996,0.030878043,7.333333333,0.010370662,0.010581433,261.4,568.4,174.8,740.4,14.6799999965872,13.837662337911535,8.888888889333334,6.757369613605442,55.66666663,461.99999999999983,0.8333333329999988,14.583333330000002,5.791111107253867,7.0802927243060925,0.006328581999999999,0.005355019999999999,25.971742048000003,28.507906733080148
IRIS_313-11056,110.0,1103.5,9.0,58.5,0.018179555,0.145670754,0.003611612,0.002422427,0.02020639,0.02019495,61.66666667,430.6666667,10.33333333,44.83333333,0.052425601,0.009956027,0.13662095,0.037333444,5.333333333,0.01699037,0.016442127,255.2,600.0,179.8,767.6,12.222222222222221,18.863247863247864,5.967741937731528,9.605947956848023,48.33333333,672.8333332999999,-1.3333333300000003,13.666666669999998,6.254480284490692,9.25729990639984,0.00321602,0.0037528229999999993,27.530976000000003,27.88132175190593
IRIS_313-11057,115.0,779.5,7.75,53.5,0.036340442,0.092251951,0.006145171,0.00449647,0.014152894,0.01348148,76.0,409.3333333,7.0,37.66666667,0.055468894000000005,0.015863578,0.088640129,0.028531923,5.666666667,0.015415242,0.013593253,254.4,542.4,179.4,721.2,14.838709677419354,14.570093457943926,10.857142857142858,10.867256635321484,39.0,370.1666667,0.75,15.833333330000002,3.981566820276496,3.702836822622442,-0.001262348,-0.00011177300000000076,24.754788864000002,29.133756864669326
IRIS_313-11058,98.5,866.5,8.0,49.25,0.037139064,0.06670382799999999,0.009851439,0.001941657,0.017267862,0.01648421,41.33333333,221.3333333,7.166666667,33.66666667,0.061383311,0.00809024,0.063643947,0.029328576,7.333333333,0.007932047,0.0080497,272.6,579.2,192.8,838.0,12.3125,17.593908629441625,5.767441859731747,6.5742574241015586,57.16666667,645.1666667000001,0.8333333329999997,15.583333330000002,6.545058140268253,11.019651205340063,0.009335815,0.00843451,30.441176576000004,27.52850232013318
IRIS_313-11059,108.6666667,696.0,9.833333332999999,50.5,0.050918243,0.099219621,0.011452691,0.005221107,0.015980651999999998,0.015615947,110.0,530.3333333,12.75,44.5,0.054906517,0.011703621,0.163946816,0.025399132,5.333333333,0.018698095,0.016755900000000004,252.8,603.2,185.0,793.8,11.050847461391557,13.782178217821784,8.627450980392156,11.91760299550562,-1.3333332999999925,165.66666669999995,-2.9166666670000017,6.0,2.4233964809994006,1.8645752223161625,-0.0027174430000000034,-0.0011399530000000045,28.210457600000005,28.13850137617051
