LOC_Os02g15150	chr02	100.000	2101	0	0	1	2101	8446601	8448701	0.0	3880
LOC_Os02g15160	chr02	100.000	2065	0	0	1	2065	8455936	8453872	0.0	3814
LOC_Os02g15178	chr02	100.000	2139	0	0	1	2139	8460664	8458526	0.0	3951
LOC_Os02g15178	chr02	100.000	2139	0	0	1	2139	8465035	8467173	0.0	3951
LOC_Os03g03334	chr03	100.000	497	0	0	1	497	1427658	1428154	0.0	918
LOC_Os03g03350	chr03	100.000	2947	0	0	1	2947	1430639	1433585	0.0	5443
LOC_Os03g03360	chr03	100.000	2561	0	0	1	2561	1435347	1432787	0.0	4730
LOC_Os03g03370	chr03	100.000	2843	0	0	1	2843	1439198	1436356	0.0	5251
LOC_Os03g03390	chr03	100.000	3732	0	0	1	3732	1444996	1448727	0.0	6892
LOC_Os03g03400	chr03	100.000	2961	0	0	1	2961	1449063	1452023	0.0	5469
LOC_Os03g03410	chr03	100.000	4255	0	0	1	4255	1457462	1461716	0.0	7858
LOC_Os03g03420	chr03	100.000	3425	0	0	1	3425	1466923	1463499	0.0	6325
LOC_Os03g03430	chr03	100.000	7027	0	0	1	7027	1476335	1483361	0.0	12977
LOC_Os03g03440	chr03	100.000	2290	0	0	1	2290	1484202	1486491	0.0	4229
LOC_Os03g03450	chr03	100.000	5068	0	0	1	5068	1490669	1485602	0.0	9359
LOC_Os03g03460	chr03	100.000	2938	0	0	1	2938	1497245	1494308	0.0	5426
LOC_Os03g03470	chr03	100.000	4624	0	0	1	4624	1504242	1499619	0.0	8540
LOC_Os03g03480	chr03	100.000	711	0	0	1	711	1506050	1505340	0.0	1314
LOC_Os03g03490	chr03	100.000	1583	0	0	1	1583	1508100	1509682	0.0	2924
LOC_Os03g03500	chr03	100.000	1907	0	0	1	1907	1511322	1513228	0.0	3522
LOC_Os03g03510	chr03	100.000	4676	0	0	1	4676	1519297	1514622	0.0	8636
LOC_Os03g03520	chr03	100.000	1817	0	0	1	1817	1522978	1521162	0.0	3356
LOC_Os03g03530	chr03	100.000	1925	0	0	1	1925	1527103	1525179	0.0	3555
LOC_Os03g03540	chr03	100.000	2656	0	0	1	2656	1531624	1528969	0.0	4905
LOC_Os03g03550	chr03	100.000	2396	0	0	1	2396	1551426	1553821	0.0	4425
LOC_Os03g03560	chr03	100.000	6461	0	0	1	6461	1559153	1552693	0.0	11932
LOC_Os03g03570	chr03	100.000	4863	0	0	1	4863	1562044	1566906	0.0	8981
LOC_Os03g03590	chr03	100.000	4006	0	0	1	4006	1571987	1567982	0.0	7398
LOC_Os03g03600	chr03	100.000	1595	0	0	1	1595	1579316	1580910	0.0	2946
LOC_Os03g03610	chr03	100.000	19888	0	0	1	19888	1602063	1582176	0.0	36727
LOC_Os03g03630	chr03	100.000	1035	0	0	1	1035	1609055	1608021	0.0	1912
LOC_Os03g03640	chr03	100.000	1950	0	0	1	1950	1611740	1609791	0.0	3602
LOC_Os03g03650	chr03	100.000	4119	0	0	1	4119	1616443	1612325	0.0	7607
LOC_Os03g03654	chr03	100.000	776	0	0	1	776	1619519	1620294	0.0	1434
LOC_Os03g03700	chr03	100.000	4095	0	0	1	4095	1648764	1644670	0.0	7563
LOC_Os03g03720	chr03	100.000	3405	0	0	1	3405	1662172	1665576	0.0	6288
LOC_Os03g03810	chr03	100.000	659	0	0	1	659	1714572	1715230	0.0	1218
LOC_Os03g04060	chr03	100.000	1360	0	0	1	1360	1860427	1861786	0.0	2512
LOC_Os03g04070	chr03	100.000	1894	0	0	1	1894	1864245	1862352	0.0	3498
LOC_Os03g29240	chr03	100.000	3532	0	0	1	3532	16628546	16632077	0.0	6523
LOC_Os03g29244	chr03	100.000	324	0	0	1	324	16634437	16634760	3.97e-170	599
LOC_Os03g29250	chr03	100.000	1107	0	0	1	1107	16645316	16646422	0.0	2045
LOC_Os03g29260	chr03	100.000	4490	0	0	1	4490	16654331	16658820	0.0	8292
LOC_Os03g29270	chr03	100.000	2221	0	0	1	2221	16662884	16660664	0.0	4102
LOC_Os03g29340	chr03	100.000	5800	0	0	1	5800	16692517	16698316	0.0	10711
LOC_Os03g29350	chr03	100.000	8696	0	0	1	8696	16704617	16695922	0.0	16059
LOC_Os03g29360	chr03	100.000	513	0	0	1	513	16715427	16715939	0.0	948
LOC_Os03g29410	chr03	100.000	4926	0	0	1	4926	16754225	16749300	0.0	9097
LOC_Os03g29460	chr03	100.000	791	0	0	1	791	16787178	16787968	0.0	1461
LOC_Os03g29470	chr03	100.000	5253	0	0	1	5253	16794234	16799486	0.0	9701
LOC_Os05g08730	chr05	100.000	3110	0	0	1	3110	4786584	4789693	0.0	5744
LOC_Os05g08740	chr05	100.000	952	0	0	1	952	4791909	4790958	0.0	1759
LOC_Os05g08750	chr05	100.000	1781	0	0	1	1781	4800891	4799111	0.0	3290
LOC_Os05g08770	chr05	100.000	3383	0	0	1	3383	4815430	4812048	0.0	6248
LOC_Os05g08790	chr05	100.000	3805	0	0	1	3805	4835649	4831845	0.0	7027
LOC_Os05g08800	chr05	100.000	2306	0	0	1	2306	4839861	4837556	0.0	4259
LOC_Os05g08810	chr05	100.000	11505	0	0	1	11505	4865677	4854173	0.0	21246
LOC_Os05g08820	chr05	100.000	1559	0	0	1	1559	4868041	4869599	0.0	2880
LOC_Os05g08830	chr05	100.000	575	0	0	1	575	4875808	4876382	0.0	1062
LOC_Os05g08840	chr05	100.000	5979	0	0	1	5979	4877623	4883601	0.0	11042
LOC_Os05g08850	chr05	100.000	2617	0	0	1	2617	4885395	4888011	0.0	4833
LOC_Os05g08854	chr05	100.000	3613	0	0	1	3613	4890243	4886631	0.0	6673
LOC_Os05g08860	chr05	100.000	837	0	0	1	837	4895041	4895877	0.0	1546
LOC_Os05g08890	chr05	100.000	7006	0	0	1	7006	4913849	4920854	0.0	12938
LOC_Os05g08900	chr05	100.000	2964	0	0	1	2964	4925212	4928175	0.0	5474
LOC_Os05g08910	chr05	100.000	663	0	0	1	663	4935229	4934567	0.0	1225
LOC_Os05g08920	chr05	100.000	843	0	0	1	843	4937468	4936626	0.0	1557
LOC_Os05g08930	chr05	100.000	2702	0	0	1	2702	4940959	4938258	0.0	4990
LOC_Os05g08950	chr05	100.000	4197	0	0	1	4197	4951874	4947678	0.0	7751
LOC_Os05g08960	chr05	100.000	6701	0	0	1	6701	4958259	4964959	0.0	12375
LOC_Os05g30280	chr05	100.000	5075	0	0	1	5075	17547345	17552419	0.0	9372
LOC_Os05g30300	chr05	100.000	5537	0	0	1	5537	17566082	17571618	0.0	10226
LOC_Os05g30320	chr05	100.000	461	0	0	1	461	17578706	17579166	0.0	852
LOC_Os05g30340	chr05	100.000	6949	0	0	1	6949	17581259	17588207	0.0	12833
LOC_Os05g30350	chr05	100.000	5605	0	0	1	5605	17594909	17600513	0.0	10351
LOC_Os05g30390	chr05	100.000	6606	0	0	1	6606	17614708	17621313	0.0	12200
LOC_Os05g30400	chr05	100.000	2062	0	0	1	2062	17623499	17621438	0.0	3808
LOC_Os05g30410	chr05	100.000	333	0	0	1	333	17627376	17627044	4.06e-175	616
LOC_Os05g30410	chr04	93.994	333	20	0	1	333	33855052	33854720	9.16e-142	505
LOC_Os05g30420	chr05	100.000	2401	0	0	1	2401	17633380	17630980	0.0	4434
LOC_Os05g30430	chr05	100.000	3538	0	0	1	3538	17641319	17637782	0.0	6534
LOC_Os05g30454	chr05	100.000	4821	0	0	1	4821	17649664	17644844	0.0	8903
LOC_Os05g30470	chr05	100.000	845	0	0	1	845	17655934	17656778	0.0	1561
LOC_Os05g30480	chr05	100.000	2010	0	0	1	2010	17661606	17659597	0.0	3712
LOC_Os05g30490	chr05	100.000	783	0	0	1	783	17664455	17665237	0.0	1447
LOC_Os05g30500	chr05	100.000	809	0	0	1	809	17670774	17671582	0.0	1495
LOC_Os05g30510	chr05	100.000	1161	0	0	1	1161	17680494	17681654	0.0	2145
LOC_Os05g30530	chr05	100.000	2688	0	0	1	2688	17693098	17695785	0.0	4964
LOC_Os05g30570	chr05	100.000	1842	0	0	1	1842	17715988	17714147	0.0	3402
LOC_Os05g30580	chr05	100.000	2456	0	0	1	2456	17720680	17723135	0.0	4536
LOC_Os06g35410	chr06	100.000	4358	0	0	1	4358	20639704	20635347	0.0	8048
LOC_Os06g35470	chr06	100.000	7275	0	0	1	7275	20666494	20673768	0.0	13435
LOC_Os06g35480	chr06	100.000	1538	0	0	1	1538	20677667	20676130	0.0	2841
LOC_Os06g35490	chr06	100.000	3218	0	0	1	3218	20691745	20688528	0.0	5943
LOC_Os06g35520	chr06	100.000	1649	0	0	1	1649	20706997	20705349	0.0	3046
LOC_Os06g35524	chr06	100.000	1996	0	0	1	1996	20714600	20712605	0.0	3687
LOC_Os06g35530	chr06	100.000	7005	0	0	1	7005	20717740	20724744	0.0	12936
LOC_Os06g35540	chr06	100.000	4680	0	0	1	4680	20731771	20727092	0.0	8643
LOC_Os06g35560	chr06	100.000	1925	0	0	1	1925	20752958	20751034	0.0	3555
LOC_Os06g35574	chr06	100.000	898	0	0	1	898	20761602	20760705	0.0	1659
LOC_Os06g35574	chr03	85.761	927	88	31	1	898	31959677	31960588	0.0	941
LOC_Os06g35590	chr06	100.000	2171	0	0	1	2171	20769685	20767515	0.0	4010
LOC_Os06g35630	chr06	100.000	1775	0	0	1	1775	20786141	20784367	0.0	3278
LOC_Os06g35650	chr06	100.000	1819	0	0	1	1819	20810005	20808187	0.0	3360
LOC_Os06g35660	chr06	100.000	1587	0	0	1	1587	20814107	20812521	0.0	2931
LOC_Os06g35670	chr06	100.000	3464	0	0	1	3464	20825193	20821730	0.0	6397
LOC_Os06g35700	chr06	100.000	2063	0	0	1	2063	20834494	20832432	0.0	3810
LOC_Os06g35730	chr06	100.000	2642	0	0	1	2642	20853749	20851108	0.0	4879
LOC_Os06g35740	chr06	100.000	875	0	0	1	875	20859954	20860828	0.0	1616
LOC_Os07g36460	chr07	100.000	1816	0	0	1	1816	21814234	21816049	0.0	3354
LOC_Os07g36465	chr07	100.000	2376	0	0	1	2376	21816568	21818943	0.0	4388
LOC_Os07g36470	chr07	100.000	3002	0	0	1	3002	21819387	21822388	0.0	5544
LOC_Os07g36490	chr07	100.000	2242	0	0	1	2242	21823012	21825253	0.0	4141
LOC_Os07g36500	chr07	100.000	655	0	0	1	655	21827213	21827867	0.0	1210
LOC_Os07g36544	chr07	100.000	4972	0	0	1	4972	21851297	21846326	0.0	9182
LOC_Os07g36560	chr07	100.000	2171	0	0	1	2171	21854727	21856897	0.0	4010
LOC_Os07g36570	chr07	100.000	5421	0	0	1	5421	21868527	21863107	0.0	10011
LOC_Os07g36590	chr07	100.000	6483	0	0	1	6483	21883372	21876890	0.0	11972
LOC_Os07g36600	chr07	100.000	4069	0	0	1	4069	21898727	21894659	0.0	7515
LOC_Os07g36610	chr07	100.000	6989	0	0	1	6989	21908493	21901505	0.0	12907
LOC_Os07g36630	chr07	100.000	5069	0	0	1	5069	21915284	21910216	0.0	9361
LOC_Os07g36680	chr07	100.000	3638	0	0	1	3638	21952841	21956478	0.0	6719
LOC_Os07g36690	chr07	100.000	3096	0	0	1	3096	21970341	21973436	0.0	5718
LOC_Os07g36700	chr07	100.000	2674	0	0	1	2674	21989083	21991756	0.0	4939
LOC_Os07g36740	chr07	100.000	6052	0	0	1	6052	22012113	22006062	0.0	11177
LOC_Os07g37030	chr07	100.000	2655	0	0	1	2655	22184376	22187030	0.0	4903
LOC_Os07g37210	chr07	100.000	1575	0	0	1	1575	22295309	22293735	0.0	2909
LOC_Os07g37240	chr07	100.000	1669	0	0	1	1669	22317936	22316268	0.0	3083
LOC_Os07g37580	chr07	100.000	5664	0	0	1	5664	22513093	22518756	0.0	10460
LOC_Os07g37610	chr07	100.000	7884	0	0	1	7884	22534900	22542783	0.0	14560
LOC_Os07g37640	chr07	100.000	5847	0	0	1	5847	22565757	22571603	0.0	10798
LOC_Os08g43070	chr08	100.000	792	0	0	1	792	27223959	27223168	0.0	1463
LOC_Os08g43080	chr08	100.000	497	0	0	1	497	27229742	27229246	0.0	918
LOC_Os08g43090	chr08	100.000	4164	0	0	1	4164	27237284	27241447	0.0	7690
LOC_Os08g43120	chr08	100.000	9458	0	0	1	9458	27268083	27277540	0.0	17466
LOC_Os08g43130	chr08	100.000	12839	0	0	1	12839	27290534	27277696	0.0	23710
LOC_Os08g43140	chr08	100.000	592	0	0	1	592	27292449	27293040	0.0	1094
LOC_Os08g43150	chr08	100.000	649	0	0	1	649	27296206	27295558	0.0	1199
LOC_Os08g43160	chr08	100.000	1959	0	0	1	1959	27298176	27296218	0.0	3618
LOC_Os08g43170	chr08	100.000	5499	0	0	1	5499	27302233	27307731	0.0	10155
LOC_Os08g43180	chr08	100.000	3397	0	0	1	3397	27309652	27306256	0.0	6274
LOC_Os08g43190	chr08	100.000	2558	0	0	1	2558	27315938	27318495	0.0	4724
LOC_Os08g43200	chr08	100.000	872	0	0	1	872	27321388	27320517	0.0	1611
LOC_Os08g43210	chr08	100.000	982	0	0	1	982	27325279	27324298	0.0	1814
LOC_Os08g43230	chr08	100.000	1916	0	0	1	1916	27329441	27331356	0.0	3539
LOC_Os08g43240	chr08	100.000	774	0	0	1	774	27333629	27332856	0.0	1430
LOC_Os08g43250	chr08	100.000	1770	0	0	1	1770	27347063	27345294	0.0	3269
LOC_Os08g43270	chr08	100.000	1694	0	0	1	1694	27359108	27357415	0.0	3129
LOC_Os08g43290	chr08	100.000	677	0	0	1	677	27364161	27364837	0.0	1251
LOC_Os08g43300	chr08	100.000	5727	0	0	1	5727	27370831	27365105	0.0	10576
LOC_Os08g43310	chr08	100.000	507	0	0	1	507	27373296	27372790	0.0	937
LOC_Os08g43320	chr08	100.000	3021	0	0	1	3021	27379035	27376015	0.0	5579
LOC_Os08g43334	chr08	100.000	9575	0	0	1	9575	27390339	27380765	0.0	17682
LOC_Os08g43350	chr08	100.000	2895	0	0	1	2895	27396113	27393219	0.0	5347
LOC_Os08g43360	chr08	100.000	4274	0	0	1	4274	27397948	27402221	0.0	7893
LOC_Os08g43370	chr08	100.000	3000	0	0	1	3000	27403439	27406438	0.0	5541
LOC_Os08g43380	chr08	100.000	4911	0	0	1	4911	27408976	27413886	0.0	9070
LOC_Os08g43410	chr08	100.000	1628	0	0	1	1628	27459934	27458307	0.0	3007
LOC_Os09g15320	chr09	100.000	4462	0	0	1	4462	9357955	9362416	0.0	8240
LOC_Os09g15330	chr09	100.000	4006	0	0	1	4006	9370328	9366323	0.0	7398
LOC_Os09g15340	chr09	100.000	4094	0	0	1	4094	9383838	9379745	0.0	7561
LOC_Os09g15350	chr09	100.000	2370	0	0	1	2370	9385267	9387636	0.0	4377
LOC_Os09g15350	chr05	98.819	2370	13	2	1	2370	17778572	17776218	0.0	4207
LOC_Os09g15370	chr09	100.000	3321	0	0	1	3321	9399112	9402432	0.0	6133
LOC_Os09g15389	chr09	100.000	5190	0	0	1	5190	9425293	9420104	0.0	9585
LOC_Os09g15400	chr09	100.000	1574	0	0	1	1574	9431093	9432666	0.0	2907
LOC_Os09g15420	chr09	100.000	4887	0	0	1	4887	9442553	9437667	0.0	9025
LOC_Os09g15430	chr09	100.000	4784	0	0	1	4784	9449781	9444998	0.0	8835
LOC_Os09g15480	chr09	100.000	2451	0	0	1	2451	9478845	9476395	0.0	4527
LOC_Os09g15500	chr09	100.000	1070	0	0	1	1070	9486055	9487124	0.0	1977
LOC_Os09g15520	chr09	100.000	770	0	0	1	770	9496339	9497108	0.0	1423
LOC_Os09g15530	chr09	100.000	1349	0	0	1	1349	9498539	9497191	0.0	2492
LOC_Os09g15540	chr09	100.000	1609	0	0	1	1609	9498904	9500512	0.0	2972
LOC_Os09g15570	chr09	100.000	1812	0	0	1	1812	9513125	9511314	0.0	3347
LOC_Os09g15580	chr09	100.000	3112	0	0	1	3112	9517347	9514236	0.0	5747
LOC_Os09g15590	chr09	100.000	6321	0	0	1	6321	9518484	9524804	0.0	11673
LOC_Os09g18450	chr09	100.000	1714	0	0	1	1714	11309063	11310776	0.0	3166
LOC_Os09g18470	chr09	100.000	2695	0	0	1	2695	11320295	11322989	0.0	4977
LOC_Os09g18560	chr09	100.000	861	0	0	1	861	11375131	11374271	0.0	1591
LOC_Os09g18594	chr09	100.000	9092	0	0	1	9092	11387145	11396236	0.0	16790
LOC_Os09g19160	chr09	100.000	9076	0	0	1	9076	11449827	11458902	0.0	16761
LOC_Os09g19170	chr09	100.000	1425	0	0	1	1425	11460795	11459371	0.0	2632
LOC_Os09g19229	chr09	100.000	22879	0	0	1	22879	11506482	11483604	0.0	42250
LOC_Os09g19274	chr09	100.000	2948	0	0	1	2948	11538244	11541191	0.0	5445
LOC_Os09g34150	chr09	100.000	4309	0	0	1	4309	20162008	20157700	0.0	7958
LOC_Os09g34160	chr09	100.000	5107	0	0	1	5107	20167776	20162670	0.0	9431
LOC_Os09g34180	chr09	100.000	3322	0	0	1	3322	20179714	20183035	0.0	6135
LOC_Os09g34190	chr09	100.000	3041	0	0	1	3041	20186307	20183267	0.0	5616
LOC_Os09g34200	chr09	100.000	4430	0	0	1	4430	20187156	20191585	0.0	8181
LOC_Os09g34214	chr09	100.000	7145	0	0	1	7145	20196708	20203852	0.0	13195
LOC_Os09g34230	chr09	100.000	1806	0	0	1	1806	20214376	20216181	0.0	3336
LOC_Os09g34250	chr09	100.000	1941	0	0	1	1941	20222174	20224114	0.0	3585
LOC_Os09g34270	chr09	100.000	5282	0	0	1	5282	20228670	20233951	0.0	9755
LOC_Os09g34280	chr09	100.000	4201	0	0	1	4201	20236419	20240619	0.0	7758
LOC_Os09g34300	chr09	100.000	4878	0	0	1	4878	20248528	20243651	0.0	9009
LOC_Os09g34310	chr09	100.000	2293	0	0	1	2293	20252273	20254565	0.0	4235
LOC_Os09g34320	chr09	100.000	1781	0	0	1	1781	20260196	20258416	0.0	3290
LOC_Os09g34330	chr09	100.000	855	0	0	1	855	20269717	20268863	0.0	1580
LOC_Os09g34340	chr09	100.000	1683	0	0	1	1683	20274461	20272779	0.0	3109
LOC_Os09g34847	chr09	100.000	2518	0	0	1	2518	20305822	20308339	0.0	4650
LOC_Os09g34850	chr09	100.000	2148	0	0	1	2148	20315714	20313567	0.0	3967
LOC_Os09g34860	chr09	100.000	4226	0	0	1	4226	20316910	20321135	0.0	7805
LOC_Os09g34870	chr09	100.000	3886	0	0	1	3886	20321887	20325772	0.0	7177
LOC_Os09g34880	chr09	100.000	3971	0	0	1	3971	20326567	20330537	0.0	7334
LOC_Os09g34890	chr09	100.000	1450	0	0	1	1450	20332328	20330879	0.0	2678
LOC_Os09g34900	chr09	100.000	3323	0	0	1	3323	20340505	20337183	0.0	6137
LOC_Os09g34910	chr09	100.000	4442	0	0	1	4442	20342786	20347227	0.0	8203
LOC_Os09g34920	chr09	100.000	1963	0	0	1	1963	20350901	20348939	0.0	3626
LOC_Os09g34930	chr09	100.000	1640	0	0	1	1640	20357447	20359086	0.0	3029
LOC_Os09g34950	chr09	100.000	1146	0	0	1	1146	20365094	20363949	0.0	2117
LOC_Os09g34960	chr09	100.000	4042	0	0	1	4042	20367318	20371359	0.0	7465
LOC_Os09g35010	chr09	100.000	982	0	0	1	982	20396205	20395224	0.0	1814
LOC_Os10g34680	chr10	100.000	10254	0	0	1	10254	18486477	18496730	0.0	18936
LOC_Os10g34720	chr10	100.000	2236	0	0	1	2236	18540559	18542794	0.0	4130
LOC_Os10g34730	chr10	100.000	1199	0	0	1	1199	18546241	18545043	0.0	2215
LOC_Os10g34740	chr10	100.000	4661	0	0	1	4661	18548190	18552850	0.0	8608
LOC_Os10g34750	chr10	100.000	6376	0	0	1	6376	18559327	18552952	0.0	11775
LOC_Os10g34790	chr10	100.000	2318	0	0	1	2318	18575856	18573539	0.0	4281
LOC_Os10g34795	chr10	100.000	838	0	0	1	838	18580742	18579905	0.0	1548
LOC_Os10g34810	chr10	100.000	2706	0	0	1	2706	18590981	18588276	0.0	4998
LOC_Os10g34820	chr10	100.000	4462	0	0	1	4462	18591171	18595632	0.0	8240
LOC_Os10g34840	chr10	100.000	895	0	0	1	895	18598557	18599451	0.0	1653
LOC_Os10g34884	chr10	100.000	7949	0	0	1	7949	18621316	18613368	0.0	14680
LOC_Os10g34910	chr10	100.000	836	0	0	1	836	18636174	18635339	0.0	1544
LOC_Os10g34920	chr10	100.000	1033	0	0	1	1033	18638521	18637489	0.0	1908
LOC_Os10g34930	chr10	100.000	1541	0	0	1	1541	18640397	18641937	0.0	2846
LOC_Os10g34940	chr10	100.000	1425	0	0	1	1425	18656549	18657973	0.0	2632
LOC_Os10g34960	chr10	100.000	2007	0	0	1	2007	18660544	18658538	0.0	3707
LOC_Os10g35000	chr10	100.000	2158	0	0	1	2158	18667175	18669332	0.0	3986
LOC_Os10g35010	chr10	100.000	8839	0	0	1	8839	18678815	18669977	0.0	16323
LOC_Os10g35020	chr10	100.000	2595	0	0	1	2595	18685571	18682977	0.0	4793
LOC_Os10g35030	chr10	100.000	6131	0	0	1	6131	18693653	18687523	0.0	11322
LOC_Os10g35040	chr10	100.000	2497	0	0	1	2497	18697593	18700089	0.0	4612
LOC_Os10g35050	chr10	100.000	1430	0	0	1	1430	18701132	18702561	0.0	2641
LOC_Os10g35060	chr10	100.000	3068	0	0	1	3068	18706235	18703168	0.0	5666
LOC_Os10g35070	chr10	100.000	3806	0	0	1	3806	18707759	18711564	0.0	7029
LOC_Os10g35090	chr10	100.000	4287	0	0	1	4287	18722354	18718068	0.0	7917
LOC_Os10g35100	chr10	100.000	1554	0	0	1	1554	18725483	18723930	0.0	2870
LOC_Os10g35110	chr10	100.000	8094	0	0	1	8094	18733290	18741383	0.0	14947
LOC_Os10g35180	chr10	100.000	6360	0	0	1	6360	18784685	18791044	0.0	11745
LOC_Os11g26600	chr11	100.000	689	0	0	1	689	15244670	15243982	0.0	1273
LOC_Os11g26620	chr11	100.000	3580	0	0	1	3580	15253376	15256955	0.0	6612
LOC_Os11g26710	chr11	100.000	541	0	0	1	541	15295411	15294871	0.0	1000
LOC_Os11g26720	chr11	100.000	3060	0	0	1	3060	15305041	15301982	0.0	5651
LOC_Os11g26725	chr11	100.000	415	0	0	1	415	15311195	15310781	0.0	767
LOC_Os11g26750	chr11	100.000	1339	0	0	1	1339	15321526	15320188	0.0	2473
LOC_Os11g26760	chr11	100.000	890	0	0	1	890	15328657	15327768	0.0	1644
LOC_Os11g26780	chr11	100.000	1130	0	0	1	1130	15337163	15336034	0.0	2087
LOC_Os11g26790	chr11	100.000	1294	0	0	1	1294	15343857	15342564	0.0	2390
LOC_Os11g26830	chr11	100.000	4831	0	0	1	4831	15409270	15404440	0.0	8922
LOC_Os11g26850	chr11	100.000	3025	0	0	1	3025	15422974	15419950	0.0	5587
LOC_Os11g26860	chr11	100.000	3337	0	0	1	3337	15436709	15440045	0.0	6163
LOC_Os12g05990	chr12	100.000	1285	0	0	1	1285	2762322	2763606	0.0	2374
LOC_Os12g06020	chr12	100.000	3155	0	0	1	3155	2780550	2783704	0.0	5827
LOC_Os12g06030	chr12	100.000	1179	0	0	1	1179	2785440	2784262	0.0	2178
LOC_Os12g06060	chr12	100.000	6504	0	0	1	6504	2816374	2822877	0.0	12011
LOC_Os12g06070	chr12	100.000	1893	0	0	1	1893	2830044	2831936	0.0	3496
LOC_Os12g06080	chr12	100.000	975	0	0	1	975	2836995	2836021	0.0	1801
LOC_Os12g06090	chr12	100.000	710	0	0	1	710	2845939	2845230	0.0	1312
LOC_Os12g06100	chr12	100.000	4471	0	0	1	4471	2856292	2851822	0.0	8257
LOC_Os12g06130	chr12	100.000	1446	0	0	1	1446	2868421	2869866	0.0	2671
